ignore	id	layer	type	porosity
81x81 uint16	'B11_sp1'	93	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	93	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	93	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	93	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	93	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	93	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	93	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	93	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	93	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	93	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	93	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	93	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	93	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	93	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	93	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	93	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	93	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	93	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	93	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	93	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	93	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	93	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	93	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	93	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	93	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	93	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	93	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	93	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	93	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	93	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	93	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	93	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	93	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	93	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	93	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	93	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	93	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	93	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	93	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	93	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	93	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	93	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	93	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	93	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	93	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	93	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	93	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	93	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	93	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	93	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	93	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	93	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	93	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	94	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	94	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	94	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	94	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	94	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	94	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	94	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	94	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	94	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	94	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	94	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	94	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	94	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	94	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	94	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	94	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	94	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	94	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	94	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	94	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	94	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	94	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	94	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	94	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	94	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	94	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	94	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	94	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	94	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	94	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	94	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	94	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	94	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	94	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	94	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	94	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	94	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	94	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	94	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	94	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	94	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	94	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	94	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	94	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	94	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	94	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	94	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	94	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	94	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	94	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	94	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	94	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	94	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	94	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	94	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	94	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	94	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	94	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	94	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	94	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	94	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	94	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	94	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	94	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	94	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B10_sp1'	95	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	95	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	95	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	95	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	95	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	95	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	95	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	95	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	95	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	95	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	95	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	95	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	95	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	95	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	95	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	95	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	95	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	95	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	95	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	95	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	95	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	95	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	95	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	95	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	95	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	95	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	95	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	95	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	95	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	95	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	95	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	95	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	95	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	95	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	95	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	95	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	95	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	95	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	95	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	95	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	95	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	95	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	95	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	95	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	95	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	95	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	95	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	95	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	95	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	95	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	95	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	95	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	95	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	95	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	95	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	95	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	95	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	95	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	95	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	95	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	95	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	95	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	95	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	95	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	95	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	95	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	95	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	95	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	95	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	95	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	95	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	96	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	96	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	96	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	96	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	96	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	96	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	96	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	96	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	96	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	96	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	96	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	96	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	96	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	96	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	96	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	96	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	96	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	96	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	96	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	96	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	96	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	96	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	96	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	96	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	96	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	96	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	96	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	96	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	96	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	96	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	96	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	96	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	96	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	96	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	96	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	96	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	96	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	96	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	96	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	96	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	96	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	96	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	96	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	96	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	96	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	96	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	96	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	96	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	96	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	96	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	96	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	96	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	96	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	96	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	96	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	96	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	96	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	96	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	96	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	96	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	96	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	96	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	96	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	96	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	96	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B10_sp1'	97	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	97	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	97	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	97	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	97	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	97	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	97	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	97	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	97	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	97	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	97	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	97	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	97	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	97	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	97	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	97	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	97	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	97	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	97	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	97	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	97	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	97	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	97	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	97	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	97	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	97	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	97	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	97	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	97	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	97	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	97	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	97	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	97	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	97	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	97	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	97	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	97	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	97	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	97	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	97	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	97	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	97	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	97	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	97	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	97	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	97	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	97	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	97	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	97	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	97	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	97	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	97	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	97	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	97	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	97	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	97	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	97	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	97	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	97	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	97	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	97	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	97	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	97	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	97	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	97	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	97	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	97	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	97	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	97	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	97	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	97	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	98	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	98	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	98	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	98	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	98	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	98	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	98	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	98	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	98	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	98	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	98	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	98	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	98	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	98	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	98	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	98	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	98	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	98	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	98	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	98	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	98	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	98	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	98	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	98	"Residual porosity"	0.00500000000000000
